id_turno,dni_personal,numero_cabina,fecha,turno
TURNO00002037,45914654,C0037,2025-06-07,noche
TURNO00002038,52901839,C0038,2025-06-07,noche
TURNO00002039,58308885,C0039,2025-06-07,noche
TURNO00002040,38613309,C0040,2025-06-07,noche
TURNO00002041,39210523,C0041,2025-06-07,noche
TURNO00002042,68825333,C0042,2025-06-07,noche
TURNO00002043,98928255,C0043,2025-06-07,noche
TURNO00002044,23582179,C0044,2025-06-07,noche
TURNO00002045,44180174,C0045,2025-06-07,noche
TURNO00002046,58488284,C0046,2025-06-07,noche
TURNO00002047,50977595,C0047,2025-06-07,noche
TURNO00002048,83276584,C0048,2025-06-07,noche
TURNO00002049,24511666,C0049,2025-06-07,noche
TURNO00002050,18014303,C0050,2025-06-07,noche
TURNO00002051,85118727,C0051,2025-06-07,noche
TURNO00002052,28965254,C0052,2025-06-07,noche
TURNO00002053,12359656,C0053,2025-06-07,noche
TURNO00002054,15637342,C0054,2025-06-07,noche
TURNO00002055,91734105,C0055,2025-06-07,noche
TURNO00002056,33414660,C0056,2025-06-07,noche
TURNO00002057,30473457,C0057,2025-06-07,noche
TURNO00002058,68162321,C0058,2025-06-07,noche
TURNO00002059,86197640,C0059,2025-06-07,noche
TURNO00002060,45482913,C0060,2025-06-07,noche
TURNO00002061,26567813,C0061,2025-06-07,noche
TURNO00002062,21912443,C0062,2025-06-07,noche
TURNO00002063,26316540,C0063,2025-06-07,noche
TURNO00002064,20190243,C0064,2025-06-07,noche
TURNO00002065,46690442,C0065,2025-06-07,noche
TURNO00002066,35858010,C0066,2025-06-07,noche
TURNO00002067,65255157,C0067,2025-06-07,noche
TURNO00002068,12856180,C0068,2025-06-07,noche
TURNO00002069,16498604,C0069,2025-06-07,noche
TURNO00002070,58078470,C0070,2025-06-07,noche
TURNO00002071,68534414,C0071,2025-06-07,noche
TURNO00002072,46172675,C0072,2025-06-07,noche
TURNO00002073,65552273,C0073,2025-06-07,noche
TURNO00002074,30993550,C0074,2025-06-07,noche
TURNO00002075,35858010,C0075,2025-06-07,noche
TURNO00002076,68714848,C0076,2025-06-07,noche
TURNO00002077,94488781,C0077,2025-06-07,noche
TURNO00002078,65552273,C0078,2025-06-07,noche
TURNO00002079,79030176,C0079,2025-06-07,noche
TURNO00002080,55219868,C0080,2025-06-07,noche
TURNO00002081,40812113,C0081,2025-06-07,noche
TURNO00002082,21527813,C0082,2025-06-07,noche
TURNO00002083,41223019,C0083,2025-06-07,noche
TURNO00002084,24968100,C0084,2025-06-07,noche
TURNO00002085,67295181,C0085,2025-06-07,noche
TURNO00002086,12058022,C0086,2025-06-07,noche
TURNO00002087,39333353,C0087,2025-06-07,noche
TURNO00002088,56481490,C0088,2025-06-07,noche
TURNO00002089,45916467,C0089,2025-06-07,noche
TURNO00002090,18774752,C0090,2025-06-07,noche
TURNO00002091,65552273,C0091,2025-06-07,noche
TURNO00002092,80441895,C0092,2025-06-07,noche
TURNO00002093,15215286,C0093,2025-06-07,noche
TURNO00002094,44019061,C0094,2025-06-07,noche
TURNO00002095,68162321,C0095,2025-06-07,noche
TURNO00002096,66850074,C0096,2025-06-07,noche
TURNO00002097,41533222,C0097,2025-06-07,noche
TURNO00002098,33414660,C0098,2025-06-07,noche
TURNO00002099,32921163,C0099,2025-06-07,noche
TURNO00002100,18014303,C0100,2025-06-07,noche
TURNO00002101,82694304,C0001,2025-06-08,mañana
TURNO00002102,46331713,C0002,2025-06-08,mañana
TURNO00002103,44162414,C0003,2025-06-08,mañana
TURNO00002104,72903206,C0004,2025-06-08,mañana
TURNO00002105,23582179,C0005,2025-06-08,mañana
TURNO00002106,24254988,C0006,2025-06-08,mañana
TURNO00002107,65114777,C0007,2025-06-08,mañana
TURNO00002108,85602609,C0008,2025-06-08,mañana
TURNO00002109,60364805,C0009,2025-06-08,mañana
TURNO00002110,57478264,C0010,2025-06-08,mañana
TURNO00002111,76177025,C0011,2025-06-08,mañana
TURNO00002112,24511666,C0012,2025-06-08,mañana
TURNO00002113,54777966,C0013,2025-06-08,mañana
TURNO00002114,54958424,C0014,2025-06-08,mañana
TURNO00002115,24703626,C0015,2025-06-08,mañana
TURNO00002116,17603428,C0016,2025-06-08,mañana
TURNO00002117,37153417,C0017,2025-06-08,mañana
TURNO00002118,39444528,C0018,2025-06-08,mañana
TURNO00002119,48805980,C0019,2025-06-08,mañana
TURNO00002120,93611531,C0020,2025-06-08,mañana
TURNO00002121,19320316,C0021,2025-06-08,mañana
TURNO00002122,73198169,C0022,2025-06-08,mañana
TURNO00002123,37153417,C0023,2025-06-08,mañana
TURNO00002124,92548464,C0024,2025-06-08,mañana
TURNO00002125,33221160,C0025,2025-06-08,mañana
TURNO00002126,51767544,C0026,2025-06-08,mañana
TURNO00002127,40961388,C0027,2025-06-08,mañana
TURNO00002128,37210253,C0028,2025-06-08,mañana
TURNO00002129,99390539,C0029,2025-06-08,mañana
TURNO00002130,52009266,C0030,2025-06-08,mañana
TURNO00002131,37078293,C0031,2025-06-08,mañana
TURNO00002132,45029072,C0032,2025-06-08,mañana
TURNO00002133,88686471,C0033,2025-06-08,mañana
TURNO00002134,84852130,C0034,2025-06-08,mañana
TURNO00002135,69312344,C0035,2025-06-08,mañana
TURNO00002136,81929103,C0036,2025-06-08,mañana
TURNO00002137,77493159,C0037,2025-06-08,mañana
TURNO00002138,33372686,C0038,2025-06-08,mañana
TURNO00002139,50892983,C0039,2025-06-08,mañana
TURNO00002140,63372822,C0040,2025-06-08,mañana
TURNO00002141,90558308,C0041,2025-06-08,mañana
TURNO00002142,93713976,C0042,2025-06-08,mañana
TURNO00002143,58078470,C0043,2025-06-08,mañana
TURNO00002144,50977595,C0044,2025-06-08,mañana
TURNO00002145,63284159,C0045,2025-06-08,mañana
TURNO00002146,59384827,C0046,2025-06-08,mañana
TURNO00002147,50065117,C0047,2025-06-08,mañana
TURNO00002148,56934707,C0048,2025-06-08,mañana
TURNO00002149,68825333,C0049,2025-06-08,mañana
TURNO00002150,27111474,C0050,2025-06-08,mañana
TURNO00002151,46331713,C0051,2025-06-08,mañana
TURNO00002152,68534414,C0052,2025-06-08,mañana
TURNO00002153,94910509,C0053,2025-06-08,mañana
TURNO00002154,46690442,C0054,2025-06-08,mañana
TURNO00002155,45990926,C0055,2025-06-08,mañana
TURNO00002156,44079301,C0056,2025-06-08,mañana
TURNO00002157,87666415,C0057,2025-06-08,mañana
TURNO00002158,20190243,C0058,2025-06-08,mañana
TURNO00002159,88891590,C0059,2025-06-08,mañana
TURNO00002160,67359803,C0060,2025-06-08,mañana
TURNO00002161,89902009,C0061,2025-06-08,mañana
TURNO00002162,89902009,C0062,2025-06-08,mañana
TURNO00002163,73198169,C0063,2025-06-08,mañana
TURNO00002164,53661479,C0064,2025-06-08,mañana
TURNO00002165,25040144,C0065,2025-06-08,mañana
TURNO00002166,85602609,C0066,2025-06-08,mañana
TURNO00002167,85602609,C0067,2025-06-08,mañana
TURNO00002168,19113333,C0068,2025-06-08,mañana
TURNO00002169,10452724,C0069,2025-06-08,mañana
TURNO00002170,97468765,C0070,2025-06-08,mañana
TURNO00002171,27906470,C0071,2025-06-08,mañana
TURNO00002172,80420740,C0072,2025-06-08,mañana
TURNO00002173,22563677,C0073,2025-06-08,mañana
TURNO00002174,44019061,C0074,2025-06-08,mañana
TURNO00002175,50312202,C0075,2025-06-08,mañana
TURNO00002176,19397513,C0076,2025-06-08,mañana
TURNO00002177,17603428,C0077,2025-06-08,mañana
TURNO00002178,65552273,C0078,2025-06-08,mañana
TURNO00002179,21204436,C0079,2025-06-08,mañana
TURNO00002180,47170152,C0080,2025-06-08,mañana
TURNO00002181,71651387,C0081,2025-06-08,mañana
TURNO00002182,74653244,C0082,2025-06-08,mañana
TURNO00002183,74038931,C0083,2025-06-08,mañana
TURNO00002184,59384827,C0084,2025-06-08,mañana
TURNO00002185,96016242,C0085,2025-06-08,mañana
TURNO00002186,25040144,C0086,2025-06-08,mañana
TURNO00002187,47314637,C0087,2025-06-08,mañana
TURNO00002188,70169134,C0088,2025-06-08,mañana
TURNO00002189,74905136,C0089,2025-06-08,mañana
TURNO00002190,18774752,C0090,2025-06-08,mañana
TURNO00002191,94488781,C0091,2025-06-08,mañana
TURNO00002192,48171111,C0092,2025-06-08,mañana
TURNO00002193,16498604,C0093,2025-06-08,mañana
TURNO00002194,60715005,C0094,2025-06-08,mañana
TURNO00002195,44019061,C0095,2025-06-08,mañana
TURNO00002196,23238077,C0096,2025-06-08,mañana
TURNO00002197,28635122,C0097,2025-06-08,mañana
TURNO00002198,26257607,C0098,2025-06-08,mañana
TURNO00002199,75457803,C0099,2025-06-08,mañana
TURNO00002200,88686471,C0100,2025-06-08,mañana
TURNO00002201,63167205,C0001,2025-06-08,tarde
TURNO00002202,27111474,C0002,2025-06-08,tarde
TURNO00002203,55693925,C0003,2025-06-08,tarde
TURNO00002204,92846944,C0004,2025-06-08,tarde
TURNO00002205,97468765,C0005,2025-06-08,tarde
TURNO00002206,89902009,C0006,2025-06-08,tarde
TURNO00002207,42394594,C0007,2025-06-08,tarde
TURNO00002208,81914677,C0008,2025-06-08,tarde
TURNO00002209,63167205,C0009,2025-06-08,tarde
TURNO00002210,28965254,C0010,2025-06-08,tarde
TURNO00002211,86356633,C0011,2025-06-08,tarde
TURNO00002212,31977167,C0012,2025-06-08,tarde
TURNO00002213,52218015,C0013,2025-06-08,tarde
TURNO00002214,60715005,C0014,2025-06-08,tarde
TURNO00002215,87895649,C0015,2025-06-08,tarde
TURNO00002216,58078470,C0016,2025-06-08,tarde
TURNO00002217,15824133,C0017,2025-06-08,tarde
TURNO00002218,41434886,C0018,2025-06-08,tarde
TURNO00002219,19397513,C0019,2025-06-08,tarde
TURNO00002220,77199141,C0020,2025-06-08,tarde
TURNO00002221,41223089,C0021,2025-06-08,tarde
TURNO00002222,12914334,C0022,2025-06-08,tarde
TURNO00002223,89066757,C0023,2025-06-08,tarde
TURNO00002224,29872145,C0024,2025-06-08,tarde
TURNO00002225,50065117,C0025,2025-06-08,tarde
TURNO00002226,13821572,C0026,2025-06-08,tarde
TURNO00002227,50258584,C0027,2025-06-08,tarde
TURNO00002228,26257607,C0028,2025-06-08,tarde
TURNO00002229,54777966,C0029,2025-06-08,tarde
TURNO00002230,32908286,C0030,2025-06-08,tarde
TURNO00002231,98933396,C0031,2025-06-08,tarde
TURNO00002232,47661046,C0032,2025-06-08,tarde
TURNO00002233,45029072,C0033,2025-06-08,tarde
TURNO00002234,38613309,C0034,2025-06-08,tarde
TURNO00002235,86226565,C0035,2025-06-08,tarde
TURNO00002236,60185029,C0036,2025-06-08,tarde
TURNO00002237,21204436,C0037,2025-06-08,tarde
TURNO00002238,65168364,C0038,2025-06-08,tarde
TURNO00002239,37010010,C0039,2025-06-08,tarde
TURNO00002240,33221160,C0040,2025-06-08,tarde
TURNO00002241,45838223,C0041,2025-06-08,tarde
TURNO00002242,65168364,C0042,2025-06-08,tarde
TURNO00002243,16897210,C0043,2025-06-08,tarde
TURNO00002244,73198169,C0044,2025-06-08,tarde
TURNO00002245,78103250,C0045,2025-06-08,tarde
TURNO00002246,22563677,C0046,2025-06-08,tarde
TURNO00002247,48165395,C0047,2025-06-08,tarde
TURNO00002248,44200105,C0048,2025-06-08,tarde
TURNO00002249,35858010,C0049,2025-06-08,tarde
TURNO00002250,74007128,C0050,2025-06-08,tarde
TURNO00002251,42068981,C0051,2025-06-08,tarde
TURNO00002252,29872145,C0052,2025-06-08,tarde
TURNO00002253,74816364,C0053,2025-06-08,tarde
TURNO00002254,90278252,C0054,2025-06-08,tarde
TURNO00002255,90278252,C0055,2025-06-08,tarde
TURNO00002256,93520219,C0056,2025-06-08,tarde
TURNO00002257,24965096,C0057,2025-06-08,tarde
TURNO00002258,25383627,C0058,2025-06-08,tarde
TURNO00002259,86226565,C0059,2025-06-08,tarde
TURNO00002260,61035257,C0060,2025-06-08,tarde
TURNO00002261,86226565,C0061,2025-06-08,tarde
TURNO00002262,46619874,C0062,2025-06-08,tarde
TURNO00002263,47661046,C0063,2025-06-08,tarde
TURNO00002264,93387561,C0064,2025-06-08,tarde
TURNO00002265,40153493,C0065,2025-06-08,tarde
TURNO00002266,38613309,C0066,2025-06-08,tarde
TURNO00002267,96253242,C0067,2025-06-08,tarde
TURNO00002268,71651387,C0068,2025-06-08,tarde
TURNO00002269,58488284,C0069,2025-06-08,tarde
TURNO00002270,37797687,C0070,2025-06-08,tarde
TURNO00002271,51727535,C0071,2025-06-08,tarde
TURNO00002272,25968277,C0072,2025-06-08,tarde
TURNO00002273,24345131,C0073,2025-06-08,tarde
TURNO00002274,65774099,C0074,2025-06-08,tarde
TURNO00002275,18271095,C0075,2025-06-08,tarde
TURNO00002276,95908447,C0076,2025-06-08,tarde
TURNO00002277,54777966,C0077,2025-06-08,tarde
TURNO00002278,18994002,C0078,2025-06-08,tarde
TURNO00002279,15215286,C0079,2025-06-08,tarde
TURNO00002280,92846944,C0080,2025-06-08,tarde
TURNO00002281,92641710,C0081,2025-06-08,tarde
TURNO00002282,65552273,C0082,2025-06-08,tarde
TURNO00002283,37010010,C0083,2025-06-08,tarde
TURNO00002284,22761024,C0084,2025-06-08,tarde
TURNO00002285,82694304,C0085,2025-06-08,tarde
TURNO00002286,37099007,C0086,2025-06-08,tarde
TURNO00002287,90094850,C0087,2025-06-08,tarde
TURNO00002288,23238077,C0088,2025-06-08,tarde
TURNO00002289,48153605,C0089,2025-06-08,tarde
TURNO00002290,75260928,C0090,2025-06-08,tarde
TURNO00002291,86226565,C0091,2025-06-08,tarde
TURNO00002292,40961388,C0092,2025-06-08,tarde
TURNO00002293,10102645,C0093,2025-06-08,tarde
TURNO00002294,92001414,C0094,2025-06-08,tarde
TURNO00002295,91327660,C0095,2025-06-08,tarde
TURNO00002296,75575041,C0096,2025-06-08,tarde
TURNO00002297,26316540,C0097,2025-06-08,tarde
TURNO00002298,98928255,C0098,2025-06-08,tarde
TURNO00002299,48805980,C0099,2025-06-08,tarde
TURNO00002300,19320316,C0100,2025-06-08,tarde
TURNO00002301,94910509,C0001,2025-06-08,noche
TURNO00002302,85379577,C0002,2025-06-08,noche
TURNO00002303,54527680,C0003,2025-06-08,noche
TURNO00002304,10075376,C0004,2025-06-08,noche
TURNO00002305,45838223,C0005,2025-06-08,noche
TURNO00002306,80441895,C0006,2025-06-08,noche
TURNO00002307,13821572,C0007,2025-06-08,noche
TURNO00002308,98933396,C0008,2025-06-08,noche
TURNO00002309,48414597,C0009,2025-06-08,noche
TURNO00002310,44019061,C0010,2025-06-08,noche
TURNO00002311,37078293,C0011,2025-06-08,noche
TURNO00002312,45753175,C0012,2025-06-08,noche
TURNO00002313,45401343,C0013,2025-06-08,noche
TURNO00002314,54777966,C0014,2025-06-08,noche
TURNO00002315,20471386,C0015,2025-06-08,noche
TURNO00002316,91795127,C0016,2025-06-08,noche
TURNO00002317,61942507,C0017,2025-06-08,noche
TURNO00002318,80420740,C0018,2025-06-08,noche
TURNO00002319,92407732,C0019,2025-06-08,noche
TURNO00002320,98933396,C0020,2025-06-08,noche
TURNO00002321,92548464,C0021,2025-06-08,noche
TURNO00002322,45808452,C0022,2025-06-08,noche
TURNO00002323,23776764,C0023,2025-06-08,noche
TURNO00002324,22011351,C0024,2025-06-08,noche
TURNO00002325,87666415,C0025,2025-06-08,noche
TURNO00002326,18736488,C0026,2025-06-08,noche
TURNO00002327,99887862,C0027,2025-06-08,noche
TURNO00002328,44164865,C0028,2025-06-08,noche
TURNO00002329,24008312,C0029,2025-06-08,noche
TURNO00002330,44161765,C0030,2025-06-08,noche
TURNO00002331,86055139,C0031,2025-06-08,noche
TURNO00002332,34373222,C0032,2025-06-08,noche
TURNO00002333,64559561,C0033,2025-06-08,noche
TURNO00002334,18774752,C0034,2025-06-08,noche
TURNO00002335,25549477,C0035,2025-06-08,noche
TURNO00002336,55219868,C0036,2025-06-08,noche
TURNO00002337,24968100,C0037,2025-06-08,noche
TURNO00002338,59384827,C0038,2025-06-08,noche
TURNO00002339,22011351,C0039,2025-06-08,noche
TURNO00002340,30826835,C0040,2025-06-08,noche
TURNO00002341,10102645,C0041,2025-06-08,noche
TURNO00002342,58329582,C0042,2025-06-08,noche
TURNO00002343,68534414,C0043,2025-06-08,noche
TURNO00002344,54576405,C0044,2025-06-08,noche
TURNO00002345,95018712,C0045,2025-06-08,noche
TURNO00002346,26257607,C0046,2025-06-08,noche
TURNO00002347,18994002,C0047,2025-06-08,noche
TURNO00002348,88275566,C0048,2025-06-08,noche
TURNO00002349,57192728,C0049,2025-06-08,noche
TURNO00002350,33537439,C0050,2025-06-08,noche
TURNO00002351,56934707,C0051,2025-06-08,noche
TURNO00002352,67184325,C0052,2025-06-08,noche
TURNO00002353,98928255,C0053,2025-06-08,noche
TURNO00002354,70218674,C0054,2025-06-08,noche
TURNO00002355,37010010,C0055,2025-06-08,noche
TURNO00002356,33414660,C0056,2025-06-08,noche
TURNO00002357,48258715,C0057,2025-06-08,noche
TURNO00002358,29366327,C0058,2025-06-08,noche
TURNO00002359,99172477,C0059,2025-06-08,noche
TURNO00002360,26600280,C0060,2025-06-08,noche
TURNO00002361,17365947,C0061,2025-06-08,noche
TURNO00002362,63630549,C0062,2025-06-08,noche
TURNO00002363,58329582,C0063,2025-06-08,noche
TURNO00002364,63089726,C0064,2025-06-08,noche
TURNO00002365,45838223,C0065,2025-06-08,noche
TURNO00002366,64509774,C0066,2025-06-08,noche
TURNO00002367,16903617,C0067,2025-06-08,noche
TURNO00002368,54777966,C0068,2025-06-08,noche
TURNO00002369,93184499,C0069,2025-06-08,noche
TURNO00002370,73679978,C0070,2025-06-08,noche
TURNO00002371,74038931,C0071,2025-06-08,noche
TURNO00002372,33221160,C0072,2025-06-08,noche
TURNO00002373,47591270,C0073,2025-06-08,noche
TURNO00002374,59487186,C0074,2025-06-08,noche
TURNO00002375,56934707,C0075,2025-06-08,noche
TURNO00002376,35858010,C0076,2025-06-08,noche
TURNO00002377,68825333,C0077,2025-06-08,noche
TURNO00002378,47170152,C0078,2025-06-08,noche
TURNO00002379,10594248,C0079,2025-06-08,noche
TURNO00002380,43265658,C0080,2025-06-08,noche
TURNO00002381,68162321,C0081,2025-06-08,noche
TURNO00002382,58329582,C0082,2025-06-08,noche
TURNO00002383,23035835,C0083,2025-06-08,noche
TURNO00002384,91327660,C0084,2025-06-08,noche
TURNO00002385,42068981,C0085,2025-06-08,noche
TURNO00002386,25383627,C0086,2025-06-08,noche
TURNO00002387,57905648,C0087,2025-06-08,noche
TURNO00002388,81914677,C0088,2025-06-08,noche
TURNO00002389,22563677,C0089,2025-06-08,noche
TURNO00002390,73679978,C0090,2025-06-08,noche
TURNO00002391,44019061,C0091,2025-06-08,noche
TURNO00002392,54777966,C0092,2025-06-08,noche
TURNO00002393,43997764,C0093,2025-06-08,noche
TURNO00002394,32869028,C0094,2025-06-08,noche
TURNO00002395,30289268,C0095,2025-06-08,noche
TURNO00002396,12745935,C0096,2025-06-08,noche
TURNO00002397,35632986,C0097,2025-06-08,noche
TURNO00002398,33372686,C0098,2025-06-08,noche
TURNO00002399,71651387,C0099,2025-06-08,noche
TURNO00002400,50914112,C0100,2025-06-08,noche
TURNO00002401,14259790,C0001,2025-06-09,mañana
TURNO00002402,44200105,C0002,2025-06-09,mañana
TURNO00002403,48153605,C0003,2025-06-09,mañana
TURNO00002404,10672634,C0004,2025-06-09,mañana
TURNO00002405,78103250,C0005,2025-06-09,mañana
TURNO00002406,79022521,C0006,2025-06-09,mañana
TURNO00002407,42942439,C0007,2025-06-09,mañana
TURNO00002408,53869470,C0008,2025-06-09,mañana
TURNO00002409,80547978,C0009,2025-06-09,mañana
TURNO00002410,45401343,C0010,2025-06-09,mañana
TURNO00002411,58329582,C0011,2025-06-09,mañana
TURNO00002412,45083005,C0012,2025-06-09,mañana
TURNO00002413,44006022,C0013,2025-06-09,mañana
TURNO00002414,92641710,C0014,2025-06-09,mañana
TURNO00002415,71299405,C0015,2025-06-09,mañana
TURNO00002416,28705370,C0016,2025-06-09,mañana
TURNO00002417,48165395,C0017,2025-06-09,mañana
TURNO00002418,22011351,C0018,2025-06-09,mañana
TURNO00002419,47096092,C0019,2025-06-09,mañana
TURNO00002420,95908447,C0020,2025-06-09,mañana
TURNO00002421,25813901,C0021,2025-06-09,mañana
TURNO00002422,45914654,C0022,2025-06-09,mañana
TURNO00002423,16388274,C0023,2025-06-09,mañana
TURNO00002424,90278252,C0024,2025-06-09,mañana
TURNO00002425,29933241,C0025,2025-06-09,mañana
TURNO00002426,93191124,C0026,2025-06-09,mañana
TURNO00002427,44019061,C0027,2025-06-09,mañana
TURNO00002428,80470576,C0028,2025-06-09,mañana
TURNO00002429,68714848,C0029,2025-06-09,mañana
TURNO00002430,60364805,C0030,2025-06-09,mañana
TURNO00002431,77117496,C0031,2025-06-09,mañana
TURNO00002432,54208981,C0032,2025-06-09,mañana
TURNO00002433,37010010,C0033,2025-06-09,mañana
TURNO00002434,47591270,C0034,2025-06-09,mañana
TURNO00002435,18014303,C0035,2025-06-09,mañana
TURNO00002436,50825215,C0036,2025-06-09,mañana
TURNO00002437,43997764,C0037,2025-06-09,mañana
TURNO00002438,71064586,C0038,2025-06-09,mañana
TURNO00002439,30826835,C0039,2025-06-09,mañana
TURNO00002440,63167205,C0040,2025-06-09,mañana
TURNO00002441,33537439,C0041,2025-06-09,mañana
TURNO00002442,44162414,C0042,2025-06-09,mañana
TURNO00002443,46331713,C0043,2025-06-09,mañana
TURNO00002444,80614879,C0044,2025-06-09,mañana
TURNO00002445,97355656,C0045,2025-06-09,mañana
TURNO00002446,65552273,C0046,2025-06-09,mañana
TURNO00002447,85048582,C0047,2025-06-09,mañana
TURNO00002448,12359656,C0048,2025-06-09,mañana
TURNO00002449,81929103,C0049,2025-06-09,mañana
TURNO00002450,89902009,C0050,2025-06-09,mañana
TURNO00002451,93611531,C0051,2025-06-09,mañana
TURNO00002452,37175790,C0052,2025-06-09,mañana
TURNO00002453,54958424,C0053,2025-06-09,mañana
TURNO00002454,51727535,C0054,2025-06-09,mañana
TURNO00002455,21204436,C0055,2025-06-09,mañana
TURNO00002456,12359656,C0056,2025-06-09,mañana
TURNO00002457,55280909,C0057,2025-06-09,mañana
TURNO00002458,62174914,C0058,2025-06-09,mañana
TURNO00002459,65255157,C0059,2025-06-09,mañana
TURNO00002460,57815644,C0060,2025-06-09,mañana
TURNO00002461,39444528,C0061,2025-06-09,mañana
TURNO00002462,50258584,C0062,2025-06-09,mañana
TURNO00002463,51799183,C0063,2025-06-09,mañana
TURNO00002464,55977442,C0064,2025-06-09,mañana
TURNO00002465,15215286,C0065,2025-06-09,mañana
TURNO00002466,10672634,C0066,2025-06-09,mañana
TURNO00002467,74905136,C0067,2025-06-09,mañana
TURNO00002468,75252328,C0068,2025-06-09,mañana
TURNO00002469,90075903,C0069,2025-06-09,mañana
TURNO00002470,61828535,C0070,2025-06-09,mañana
TURNO00002471,66815575,C0071,2025-06-09,mañana
TURNO00002472,77615064,C0072,2025-06-09,mañana
TURNO00002473,37777409,C0073,2025-06-09,mañana
TURNO00002474,45029072,C0074,2025-06-09,mañana
TURNO00002475,61373608,C0075,2025-06-09,mañana
TURNO00002476,71299405,C0076,2025-06-09,mañana
TURNO00002477,97355656,C0077,2025-06-09,mañana
